,Unnamed: 0,country,itemId,paymentMethod,postalCode,sellingStatus,topRatedListing,AutoPay,AvailableForPickupDropOff,BestOfferEnabled,BidCount,BuyItNowPrice,FinalPrice,GlobalShipping,HandlingTime,HitCount,ListingStatus,ListingType,Location,MinimumToBid,ProductID,Quantity,QuantityThreshold,ReserveMet,ShipToLocations,Title,UserID,FeedbackScore,PositiveFeedbackPercent,SellerBusinessType,NewUser,nPhotos,nPaymentMethods,nShippingCountries,conditionId,bestOfferEnabled,buyItNowAvailable,expeditedShipping,shippingType,oneDayShippingAvailable,RatingsPresent,AverageRating,NegFeedback30Day,NegFeedback365Day,PosFeedback30Day,PosFeedback365Day,auctionLength,enoughKeyWords
51,51,1,401023577106,1,32826,0,False,True,0,False,0,,278.0,True,1.0,10.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, HR, AE, QA, KW, BH]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331346,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
52,52,1,291610580871,1,32826,0,False,True,0,False,0,,278.0,True,1.0,7.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331339,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
53,53,1,291610580782,1,32826,0,False,True,0,False,0,,278.0,True,1.0,7.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331335,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
54,54,1,401023576681,1,32826,0,False,True,0,False,0,,278.0,True,1.0,9.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331319,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
55,55,1,371481759165,1,32826,0,False,True,0,False,0,,264.0,True,1.0,3.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T  Smartphone w/Warranty 6331358,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
56,56,1,371481758916,1,32826,0,False,True,0,False,0,,278.0,True,1.0,9.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331328,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
57,57,1,371481758824,1,32826,0,False,True,0,False,0,,278.0,True,1.0,12.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331327,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
58,58,1,401023576103,1,32826,0,False,True,0,False,0,,278.0,True,1.0,11.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331316,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
59,59,1,371481758666,1,32826,0,False,True,0,False,0,,278.0,True,1.0,16.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, HR]",Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331315,thegizmotrader,51531,99.4,0,False,6,1,45,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
60,60,1,401023575679,1,32826,0,False,True,0,False,0,,278.0,True,1.0,14.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331307,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
61,61,1,401023575528,1,32826,0,False,True,0,False,0,,278.0,True,1.0,51.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331306,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
62,62,1,401023575479,1,32826,0,False,True,0,False,0,,264.0,True,1.0,18.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331337,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
63,63,1,371481758116,1,32826,0,False,True,0,False,0,,264.0,True,1.0,34.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331333,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
64,64,1,401023575253,1,32826,0,False,True,0,False,0,,264.0,True,1.0,19.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331332,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
65,65,1,291610578897,1,32826,0,False,True,0,False,0,,264.0,True,1.0,15.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331331,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
66,66,1,401023575014,1,32826,0,False,True,0,False,0,,264.0,True,1.0,15.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331326,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
67,67,1,291610577708,1,32826,0,False,True,0,False,0,,264.0,True,1.0,11.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331314,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
68,68,1,291610577000,1,32826,0,False,True,0,False,0,,264.0,True,1.0,17.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331308,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
69,69,1,401023574738,1,32826,0,False,True,0,False,0,,264.0,True,1.0,9.0,Completed,0,"Orlando, Florida",,168534287.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Black - AT&T  Smartphone w/Warranty 6331317,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
70,70,1,371481757385,1,32826,0,False,True,0,False,0,,269.0,True,1.0,10.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331365,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
71,71,1,371482780240,1,32826,1,False,True,0,False,0,,266.0,True,1.0,161.0,Completed,0,"Orlando, Florida",,170104083.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - Verizon Unlocked AT&T T-Mobile 6331377,thegizmotrader,51531,99.4,0,False,5,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,28.0,False
72,72,1,401023574369,1,32826,0,False,True,0,False,0,,269.0,True,1.0,29.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331363,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
73,73,1,291612189468,1,32826,0,False,True,0,False,0,,323.0,True,1.0,4.0,Completed,0,"Orlando, Florida",,168534287.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",Apple iPhone 5S 32GB Black - AT&T T-Mobile Unlocked GSM 6084803,thegizmotrader,51531,99.4,0,False,6,1,51,8,False,False,True,3.0,True,True,4.9575,0,30,304,4811,21.0,False
74,74,1,291610575669,1,32826,0,False,True,0,False,0,,269.0,True,1.0,19.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331360,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
75,75,1,401023574102,1,32826,0,False,True,0,False,0,,269.0,True,1.0,8.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331359,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
76,76,1,401023573961,1,32826,0,False,True,0,False,0,,269.0,True,1.0,11.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331355,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
77,77,1,401023572600,1,32826,0,False,True,0,False,0,,269.0,True,1.0,12.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331353,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
78,78,1,371481756054,1,32826,0,False,True,0,False,0,,269.0,True,1.0,8.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331351,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
79,79,1,401023571799,1,32826,0,False,True,0,False,0,,269.0,True,1.0,12.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331348,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
80,80,1,371481755898,1,32826,0,False,True,0,False,0,,269.0,True,1.0,10.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331347,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
81,81,1,371481755832,1,32826,0,False,True,0,False,0,,269.0,True,1.0,12.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, UA, MY]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331344,thegizmotrader,51531,99.4,0,False,6,1,51,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
82,82,1,291610573850,1,32826,0,False,True,0,False,0,,269.0,True,1.0,29.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, UA, MY]",Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331324,thegizmotrader,51531,99.4,0,False,6,1,51,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
83,83,1,291610573719,1,32826,0,False,True,0,False,0,,255.0,True,1.0,10.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, UA, MY]",Apple iPhone 5S 32GB White - AT&T  Smartphone w/Warranty 6331372,thegizmotrader,51531,99.4,0,False,6,1,51,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
84,84,1,401023571050,1,32826,0,False,True,0,False,0,,255.0,True,1.0,11.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T  Smartphone w/Warranty 6331357,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
85,85,1,291610573512,1,32826,0,False,True,0,False,0,,255.0,True,1.0,12.0,Completed,0,"Orlando, Florida",,168553510.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - AT&T  Smartphone w/Warranty 6331345,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
86,86,1,401023570693,1,32826,0,False,True,0,False,0,,255.0,True,1.0,23.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331338,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
87,87,1,401023568754,1,32826,0,False,True,0,False,0,,355.0,True,1.0,37.0,Completed,0,"Orlando, Florida",,168490045.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR, UA, MY, CO]",Apple iPhone 5S 32GB White - Sprint Unlocked AT&T T-Mobile 6331371,thegizmotrader,51531,99.4,0,False,6,1,54,8,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
88,88,1,371481754006,1,32826,0,False,True,0,False,0,,309.0,True,1.0,15.0,Completed,0,"Orlando, Florida",,168534287.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",Apple iPhone 5S 32GB Black - AT&T  Smartphone w/Warranty 6331343,thegizmotrader,51531,99.4,0,False,6,1,51,8,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
89,89,1,371481753937,1,32826,0,False,True,0,False,0,,309.0,True,1.0,52.0,Completed,0,"Orlando, Florida",,168534287.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",Apple iPhone 5S 32GB Black - AT&T  Smartphone w/Warranty 6331322,thegizmotrader,51531,99.4,0,False,6,1,51,8,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
90,90,1,291613009825,1,32826,1,False,True,0,False,0,,269.0,True,1.0,31.0,Completed,0,"Orlando, Florida",,170054882.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331312,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,2.0,False
91,91,1,291610681869,1,32826,0,False,True,0,False,0,,326.0,True,1.0,10.0,Completed,0,"Orlando, Florida",,168490045.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S 32GB White - Sprint Unlocked AT&T T-Mobile 6324300,thegizmotrader,51531,99.4,0,False,6,1,49,4,False,False,True,3.0,True,True,4.9575,0,30,304,4811,72.0,False
